,id,title,url,image_url,price_amount,price_currency,_validation,keyword
77,78787038,INSTEN AV Composite Cable compatible with Nintendo Wii / Wii U,https://www.target.com/p/insten-av-composite-cable-compatible-with-nintendo-wii-wii-u/-/A-78787038,https://target.scene7.com/is/image/Target/GUEST_945f51f8-474d-465d-a9a3-1cd9c07268ef,8.99,$,"defaultdict(<class 'list'>, {'price_currency': ['No sigue la norma ISO']})",wii
78,78787400,INSTEN Wireless Sensor Bar compatible with Nintendo Wii / Wii U,https://www.target.com/p/insten-wireless-sensor-bar-compatible-with-nintendo-wii-wii-u/-/A-78787400,https://target.scene7.com/is/image/Target/GUEST_4fb11713-8a14-45ec-a94c-559899a90e79,9.99,$,"defaultdict(<class 'list'>, {'price_currency': ['No sigue la norma ISO']})",wii
79,78787443,INSTEN AC Power Adapter compatible with Nintendo Wii,https://www.target.com/p/insten-ac-power-adapter-compatible-with-nintendo-wii/-/A-78787443,https://target.scene7.com/is/image/Target/GUEST_ae0d5ac5-220a-4d98-8f50-b2e97dbd7d8a,14.99,$,"defaultdict(<class 'list'>, {'price_currency': ['No sigue la norma ISO']})",wii
80,79848536,"INSTEN Premium Component Audio Video Cable compatible with Nintendo Wii / Wii U, 4.67 feet",https://www.target.com/p/insten-premium-component-audio-video-cable-compatible-with-nintendo-wii-wii-u-4-67-feet/-/A-79848536,https://target.scene7.com/is/image/Target/GUEST_d3ff9f21-35cd-4a2b-8f4f-b8c7fb963320,8.99,$,"defaultdict(<class 'list'>, {'price_currency': ['No sigue la norma ISO']})",wii
81,80233014,Insten Dual Remote Controller Charger Charging Dock Station + 2 x Rechargeable Battery for Nintendo Wii / Wii U- White,https://www.target.com/p/insten-dual-remote-controller-charger-charging-dock-station-2-x-rechargeable-battery-for-nintendo-wii-wii-u-white/-/A-80233014,https://target.scene7.com/is/image/Target/GUEST_d90c2590-1549-42ff-a27d-569e6fe2e018,16.99,$,"defaultdict(<class 'list'>, {'price_currency': ['No sigue la norma ISO']})",wii
82,80233022,4 Port Charging Station with 4 Rechargeable Battery compatible with Nintendo Wii / Wii U Remote Control - White,https://www.target.com/p/4-port-charging-station-with-4-rechargeable-battery-compatible-with-nintendo-wii-wii-u-remote-control-white/-/A-80233022,https://target.scene7.com/is/image/Target/GUEST_945626ee-416d-41bd-96b4-dc7619914dea,26.99,$,"defaultdict(<class 'list'>, {'price_currency': ['No sigue la norma ISO']})",wii
83,80301882,Dual Charging Station w/ 2 Rechargeable Batteries & LED Light compatible with Wii / Wii U Remote Control - Black,https://www.target.com/p/dual-charging-station-w-2-rechargeable-batteries-led-light-compatible-with-wii-wii-u-remote-control-black/-/A-80301882,https://target.scene7.com/is/image/Target/GUEST_2be17a88-7dd4-45b7-a33f-c9a921adf453,16.99,$,"defaultdict(<class 'list'>, {'price_currency': ['No sigue la norma ISO']})",wii
84,81875523,Injustice: Gods Among Us - Nintendo Wii-U,https://www.target.com/p/injustice-gods-among-us-nintendo-wii-u/-/A-81875523,https://target.scene7.com/is/image/Target/GUEST_16fc946e-2e7f-4436-b1a3-751e0718e98b,29.99,$,"defaultdict(<class 'list'>, {'price_currency': ['No sigue la norma ISO']})",wii
85,81875547,Mass Effect 3 Wii-U,https://www.target.com/p/mass-effect-3-wii-u/-/A-81875547,https://target.scene7.com/is/image/Target/GUEST_624c4093-45e6-4933-be1d-251f5084909c,24.99,$,"defaultdict(<class 'list'>, {'price_currency': ['No sigue la norma ISO']})",wii
86,81875600,Cars 3: Driven to Win - Nintendo Wii-U,https://www.target.com/p/cars-3-driven-to-win-nintendo-wii-u/-/A-81875600,https://target.scene7.com/is/image/Target/GUEST_48ff26d0-1028-4c16-8cb4-4421ff7be699,21.99,$,"defaultdict(<class 'list'>, {'price_currency': ['No sigue la norma ISO']})",wii
87,81928910,MadWorld - Nintendo Wii ,https://www.target.com/p/madworld-nintendo-wii/-/A-81928910,https://target.scene7.com/is/image/Target/GUEST_ca15b2bf-80fe-4214-a39c-2ff09db30f75,26.99,$,"defaultdict(<class 'list'>, {'price_currency': ['No sigue la norma ISO']})",wii
88,81943942,Excitebots Trick Racing - Nintendo Wii,https://www.target.com/p/excitebots-trick-racing-nintendo-wii/-/A-81943942,https://target.scene7.com/is/image/Target/GUEST_f4026c84-271b-4718-9bca-e26c333ac371,29.99,$,"defaultdict(<class 'list'>, {'price_currency': ['No sigue la norma ISO']})",wii
89,81943956,Pikmin - Nintendo Wii,https://www.target.com/p/pikmin-nintendo-wii/-/A-81943956,https://target.scene7.com/is/image/Target/GUEST_1d506756-968f-4913-9b1f-41c1202c7af6,59.99,$,"defaultdict(<class 'list'>, {'price_currency': ['No sigue la norma ISO']})",wii
90,81943960,Karaoke Revolution Glee Bundle WII,https://www.target.com/p/karaoke-revolution-glee-bundle-wii/-/A-81943960,https://target.scene7.com/is/image/Target/GUEST_948fdd5f-77a9-493d-bec0-24a61d7fa97c,26.99,$,"defaultdict(<class 'list'>, {'price_currency': ['No sigue la norma ISO']})",wii
91,81943966,Beyblade: Metal Fusion - Battle Fortress WII,https://www.target.com/p/beyblade-metal-fusion-battle-fortress-wii/-/A-81943966,https://target.scene7.com/is/image/Target/GUEST_3e86616a-d580-492c-b4c3-605503ecdc02,36.99,$,"defaultdict(<class 'list'>, {'price_currency': ['No sigue la norma ISO']})",wii
92,81943967,Celebrity Sports Showdown WII,https://www.target.com/p/celebrity-sports-showdown-wii/-/A-81943967,https://target.scene7.com/is/image/Target/GUEST_4cd93759-621d-495b-b503-cf8d75e5c55c,16.99,$,"defaultdict(<class 'list'>, {'price_currency': ['No sigue la norma ISO']})",wii
93,81943968,Angry Birds Trilogy WII,https://www.target.com/p/angry-birds-trilogy-wii/-/A-81943968,https://target.scene7.com/is/image/Target/GUEST_3e8c1f8d-6811-40c1-8633-fe7543a4b553,39.99,$,"defaultdict(<class 'list'>, {'price_currency': ['No sigue la norma ISO']})",wii
94,81943983,Trauma Team WII,https://www.target.com/p/trauma-team-wii/-/A-81943983,https://target.scene7.com/is/image/Target/GUEST_dda158ef-479a-46b8-8531-f9376340f173,34.99,$,"defaultdict(<class 'list'>, {'price_currency': ['No sigue la norma ISO']})",wii
95,81944005,Wipeout 2 WII,https://www.target.com/p/wipeout-2-wii/-/A-81944005,https://target.scene7.com/is/image/Target/GUEST_60644386-1d25-4e27-b588-d33203a3e725,32.99,$,"defaultdict(<class 'list'>, {'price_currency': ['No sigue la norma ISO']})",wii
96,81944007,Shrek Forever After WII,https://www.target.com/p/shrek-forever-after-wii/-/A-81944007,https://target.scene7.com/is/image/Target/GUEST_25834e1e-a6e8-4ef1-beea-007c474be68f,21.99,$,"defaultdict(<class 'list'>, {'price_currency': ['No sigue la norma ISO']})",wii
